   0     0     0    -1     1      0.70710678         -0.70710678          0.89456413E-16      0.88545782E-17
   0     0     1    -1     1       0.0000000          0.11102230E-15      0.70710678          0.70710678    
   0     0     0     1    -1     -0.70710678         -0.70710678          0.11102230E-15       0.0000000    
   0     0     1     1    -1      0.97484238E-17      0.90350259E-16      0.70710678         -0.70710678    
